loan_percent_income,loan_grade_D,loan_int_rate,person_home_ownership_RENT,loan_grade_E,cb_person_default_on_file,loan_amnt,person_home_ownership_OWN,person_income,loan_status
0.6944263551930743,0.0,-1.003112483178746,1.0,0.0,0,3.480212537222525,0.0,2.3693017942264802,0
0.5082260927351884,0.0,-1.2016129249107015,1.0,0.0,0,3.480212537222525,0.0,2.6732256288545586,0
-0.23657495709635548,0.0,0.002406147889683889,0.0,1.0,1,-1.249355877391749,1.0,-1.7336699732525704,0
0.5082260927351884,0.0,-1.624646653191918,1.0,0.0,0,3.480212537222525,0.0,2.7871970668400876,0
2.2771285860851047,1.0,1.6294589489712856,1.0,0.0,0,3.3295360213587073,0.0,0.46977782780099386,1
-0.4227752195542413,1.0,1.255236804722517,0.0,0.0,1,-1.2912104651316982,0.0,-1.7336699732525704,0
0.6944263551930743,0.0,0.002406147889683889,0.0,0.0,0,-1.0400829386920023,1.0,-1.7336699732525704,1
2.9288295046877053,0.0,0.002406147889683889,1.0,0.0,0,3.1453758353029304,0.0,-0.025997927436058103,1
0.6944263551930743,0.0,0.8549818156564429,0.0,0.0,1,-1.0400829386920023,1.0,-1.7336699732525704,1
2.3702287173140477,0.0,-1.003112483178746,1.0,0.0,0,3.1453758353029304,0.0,0.2798254311584452,1
1.439227405024618,0.0,-1.1365308128674374,1.0,0.0,0,3.1453758353029304,0.0,1.0396350177286398,1
3.1150297671455913,0.0,-1.130022601663111,0.0,0.0,0,-0.5210860507166307,1.0,-1.7336699732525704,1
1.346127273795675,0.0,-0.3490372571439421,1.0,0.0,0,3.1453758353029304,0.0,1.153606455714169,1
1.6254276674825037,0.0,0.8126784428283217,0.0,0.0,1,-0.8391809175402456,1.0,-1.7336699732525704,1
2.090928323627219,0.0,-1.2504245089431496,0.0,0.0,0,-0.747100824512357,1.0,-1.7336699732525704,1
1.532327536253561,1.0,1.6294589489712856,1.0,0.0,1,3.1453758353029304,0.0,0.9638060209889344,1
0.9737267488799034,0.0,0.5556041002574282,1.0,0.0,0,3.1453758353029304,0.0,1.6094922076562859,0
0.6944263551930743,0.0,-0.6777019229624256,1.0,0.0,0,3.1453758353029304,0.0,1.989397000941383,0
0.5082260927351884,0.0,0.002406147889683889,0.0,0.0,0,-1.0903084439799415,1.0,-1.7336699732525704,1
0.7875264864220173,0.0,0.002406147889683889,1.0,0.0,0,3.1453758353029304,0.0,1.9134160422843636,1
2.090928323627219,0.0,0.002406147889683889,1.0,0.0,0,3.0784084949190116,0.0,0.4317873484724841,1
0.8806266176509604,0.0,1.5285816753042263,0.0,1.0,1,-0.998228350952053,0.0,-1.7336699732525704,1
1.997828192398276,0.0,0.6760060075374671,1.0,0.0,1,3.0616666598230315,0.0,0.46977782780099386,1
1.81162792994039,1.0,1.5090570416912468,1.0,0.0,1,2.986328401891123,0.0,0.591347361652225,1
1.439227405024618,0.0,0.8159325484304848,1.0,0.0,1,2.977957484343133,0.0,0.9636540590716204,1
1.81162792994039,1.0,0.002406147889683889,1.0,0.0,0,2.977957484343133,0.0,0.5989074670385984,1
2.2771285860851047,0.0,0.23670175124543474,1.0,0.0,0,2.810539133383336,0.0,0.1848492328371709,1
0.3220258302773023,0.0,0.5556041002574282,1.0,0.0,0,2.743571792999417,0.0,2.3693017942264802,0
-0.4227752195542413,0.0,0.8419653932477904,0.0,0.0,0,-1.2744686300357186,1.0,-1.719993400694307,0
2.2771285860851047,0.0,0.002406147889683889,1.0,0.0,0,2.722644499129442,0.0,0.08987303451589658,1
1.159927011337789,0.0,0.002406147889683889,1.0,0.0,0,2.6933462877114773,0.0,0.9636540590716204,1
-0.14347482586741245,0.0,-1.8101306725152206,0.0,0.0,0,-1.2075012896517996,0.0,-1.7108756856554646,1
-0.3296750883252983,0.0,0.8549818156564429,0.0,0.0,0,-1.249355877391749,1.0,-1.7108756856554646,0
3.859830816977135,0.0,0.5686205226660813,1.0,0.0,1,2.643120782423538,0.0,-0.5749603537330237,1
4.046031079435021,1.0,0.002406147889683889,1.0,0.0,0,2.643120782423538,0.0,-0.6319460727257883,1
0.5082260927351884,0.0,0.6141780010963658,0.0,0.0,1,-1.0400829386920023,1.0,-1.7026697421205066,1
0.9737267488799034,0.0,-0.3490372571439421,0.0,0.0,0,-0.931261010568134,0.0,-1.697199113097201,1
1.6254276674825037,0.0,0.27575101847139294,0.0,0.0,0,-0.7889554122523064,0.0,-1.697199113097201,1
0.042725436590473405,0.0,0.8159325484304848,0.0,0.0,1,-1.1405339492678808,1.0,-1.6958314558413747,1
3.952930948206078,1.0,1.173884164668437,1.0,0.0,1,2.643120782423538,0.0,-0.5939555933972785,1
3.2081298983745343,0.0,-0.4368981084023485,1.0,0.0,0,2.643120782423538,0.0,-0.36601271742622016,1
0.9737267488799034,1.0,1.173884164668437,0.0,0.0,0,-0.939631928116124,1.0,-1.6958314558413747,1
1.81162792994039,0.0,0.002406147889683889,0.0,0.0,0,-0.747100824512357,1.0,-1.6958314558413747,1
3.859830816977135,0.0,1.7466067506491614,1.0,1.0,1,2.643120782423538,0.0,-0.5802790208390151,1
3.1150297671455913,0.0,0.002406147889683889,1.0,0.0,0,2.643120782423538,0.0,-0.3280222380977105,1
3.1150297671455913,0.0,0.27575101847139294,1.0,0.0,0,2.643120782423538,0.0,-0.31039465568928193,1
3.0219296359166483,0.0,-1.003112483178746,1.0,0.0,0,2.643120782423538,0.0,-0.29003175876920073,1
3.0219296359166483,0.0,-1.624646653191918,1.0,0.0,0,2.643120782423538,0.0,-0.29003175876920073,1
3.673630554519249,1.0,1.414687979228514,1.0,0.0,0,2.643120782423538,0.0,-0.5179746347402591,1
3.0219296359166483,0.0,0.27575101847139294,1.0,0.0,0,2.643120782423538,0.0,-0.29003175876920073,1
3.0219296359166483,0.0,-0.20260250504659819,1.0,0.0,0,2.643120782423538,0.0,-0.2898797968518867,1
3.0219296359166483,0.0,0.4059152425579212,1.0,0.0,0,2.643120782423538,0.0,-0.2898797968518867,1
2.8357293734587623,0.0,0.041455415115642075,1.0,0.0,0,2.643120782423538,0.0,-0.21405080011218128,1
1.904728061169333,0.0,-1.003112483178746,0.0,0.0,0,-0.7136171543203976,1.0,-1.6880813980583589,1
2.8357293734587623,0.0,0.7280716971720784,1.0,0.0,0,2.643120782423538,0.0,-0.21405080011218128,1
3.394330160832421,1.0,0.28551333527788236,1.0,0.0,0,2.643120782423538,0.0,-0.44199367608323964,1
2.7426292422298193,0.0,0.7964079148175054,1.0,0.0,1,2.643120782423538,0.0,-0.17606032078367154,1
3.301230029603478,1.0,1.398417451217698,1.0,0.0,1,2.643120782423538,0.0,-0.4040031967547299,1
3.301230029603478,0.0,2.260755435790947,1.0,1.0,0,2.643120782423538,0.0,-0.4040031967547299,1
-0.6089754820121273,0.0,-0.5638082268867136,0.0,0.0,0,-1.307952300227678,0.0,-1.6880813980583589,0
1.532327536253561,0.0,0.6499731627201615,0.0,0.0,0,-0.7889554122523064,1.0,-1.6880813980583589,1
3.2081298983745343,0.0,2.423460715899107,1.0,0.0,0,2.643120782423538,0.0,-0.36601271742622016,1
2.5564289797719337,0.0,0.002406147889683889,1.0,0.0,0,2.643120782423538,0.0,-0.10023132404396612,1
2.5564289797719337,1.0,0.002406147889683889,1.0,0.0,1,2.643120782423538,0.0,-0.10007936212665207,1
2.5564289797719337,0.0,0.12280805516972217,1.0,0.0,0,2.643120782423538,0.0,-0.10007936212665207,1
2.5564289797719337,1.0,1.5188193584977367,1.0,0.0,1,2.643120782423538,0.0,-0.10007936212665207,1
2.5564289797719337,0.0,0.7280716971720784,1.0,0.0,1,2.643120782423538,0.0,-0.09384892351677648,1
2.5564289797719337,0.0,0.6141780010963658,1.0,0.0,0,2.643120782423538,0.0,-0.06208888279814234,1
3.580530423290307,0.0,1.9711400371984216,0.0,1.0,0,-0.24484577163296517,1.0,-1.6607282529418317,1
2.2771285860851047,0.0,0.002406147889683889,1.0,0.0,0,2.643120782423538,0.0,0.08987303451589658,1
2.2771285860851047,0.0,0.041455415115642075,1.0,0.0,0,2.643120782423538,0.0,0.08987303451589658,1
2.6495291110008767,1.0,1.251982699120354,1.0,0.0,1,2.643120782423538,0.0,-0.1380698414551618,1
1.0668268801088459,1.0,0.002406147889683889,0.0,0.0,0,-0.872664587732205,1.0,-1.657689014595551,1
2.6495291110008767,0.0,1.8995497139508315,1.0,1.0,0,2.643120782423538,0.0,-0.1380698414551618,1
2.2771285860851047,0.0,0.5686205226660813,1.0,0.0,0,2.643120782423538,0.0,0.08987303451589658,1
2.2771285860851047,0.0,-0.23839766667039325,1.0,0.0,0,2.643120782423538,0.0,0.08987303451589658,1
2.2771285860851047,0.0,0.002406147889683889,1.0,0.0,0,2.643120782423538,0.0,0.08987303451589658,1
2.090928323627219,0.0,0.5686205226660813,1.0,0.0,0,2.643120782423538,0.0,0.16429638352044715,1
2.4633288485429907,1.0,1.294286071948476,1.0,0.0,1,2.643120782423538,0.0,-0.046892691066738455,1
1.904728061169333,0.0,-0.3490372571439421,1.0,0.0,0,2.643120782423538,0.0,0.31781591048695496,1
1.904728061169333,0.0,0.6760060075374671,1.0,0.0,1,2.643120782423538,0.0,0.31781591048695496,1
2.2771285860851047,0.0,0.002406147889683889,1.0,1.0,1,2.643120782423538,0.0,0.08987303451589658,1
0.3220258302773023,0.0,0.002406147889683889,0.0,0.0,0,-1.0400829386920023,1.0,-1.642492822864147,1
1.81162792994039,1.0,1.375638712002556,1.0,0.0,1,2.643120782423538,0.0,0.35565442789815066,1
1.81162792994039,0.0,-1.003112483178746,1.0,0.0,0,2.643120782423538,0.0,0.3558063898154647,1
1.81162792994039,0.0,0.002406147889683889,1.0,0.0,0,2.643120782423538,0.0,0.3558063898154647,1
1.81162792994039,1.0,1.011178884560277,1.0,0.0,1,2.643120782423538,0.0,0.39379686914397444,1
1.7185277987114467,1.0,2.1175747892957655,1.0,0.0,0,2.643120782423538,0.0,0.4317873484724841,1
1.7185277987114467,1.0,1.375638712002556,1.0,0.0,0,2.643120782423538,0.0,0.4696258658836798,1
0.9737267488799034,0.0,0.002406147889683889,0.0,0.0,0,-0.872664587732205,1.0,-1.642492822864147,1
1.7185277987114467,0.0,0.28551333527788236,1.0,0.0,0,2.643120782423538,0.0,0.46977782780099386,1
2.2771285860851047,0.0,-1.1365308128674374,0.0,0.0,0,-0.5378278858126104,1.0,-1.642492822864147,1
1.904728061169333,1.0,1.7921642290794453,1.0,0.0,0,2.643120782423538,0.0,-0.05828983486529137,1
1.904728061169333,1.0,1.414687979228514,1.0,0.0,1,2.643120782423538,0.0,0.31781591048695496,1
1.904728061169333,0.0,0.19439837841731286,1.0,0.0,0,2.643120782423538,0.0,0.31781591048695496,1
1.81162792994039,0.0,-1.689728765235182,0.0,0.0,0,-0.6424643551624838,1.0,-1.642492822864147,1
1.532327536253561,0.0,0.6922765355482828,1.0,0.0,0,2.643120782423538,0.0,0.5690089598070612,1
1.532327536253561,0.0,-0.20260250504659819,1.0,0.0,0,2.643120782423538,0.0,0.6217397451150328,1
1.439227405024618,0.0,-0.20260250504659819,1.0,0.0,0,2.643120782423538,0.0,0.6597302244435426,1
1.439227405024618,0.0,-0.23839766667039325,1.0,0.0,0,2.643120782423538,0.0,0.6597302244435426,1
1.6254276674825037,1.0,1.6164425265626325,1.0,0.0,1,2.643120782423538,0.0,0.5077683071295036,1
1.346127273795675,0.0,0.002406147889683889,1.0,0.0,1,2.643120782423538,0.0,0.7737016624290717,1
1.346127273795675,0.0,-0.11799575939035496,1.0,0.0,0,2.643120782423538,0.0,0.7737016624290717,1
1.346127273795675,0.0,-0.0789464921643962,1.0,0.0,0,2.643120782423538,0.0,0.7928488640106406,1
1.532327536253561,1.0,1.414687979228514,1.0,0.0,1,2.643120782423538,0.0,0.16775351713934153,1
1.253027142566732,1.0,1.375638712002556,1.0,0.0,1,2.643120782423538,0.0,0.8274961811582415,1
2.3702287173140477,0.0,1.216187537496559,0.0,0.0,0,-0.4959732980726611,1.0,-1.642492822864147,1
1.253027142566732,1.0,1.5350898865085525,1.0,0.0,1,2.643120782423538,0.0,0.8356641342138711,1
1.253027142566732,0.0,0.7703750700001998,1.0,0.0,0,2.643120782423538,0.0,0.8357021246931996,1
-0.7020756132410703,0.0,0.002406147889683889,0.0,0.0,0,-1.2912104651316982,0.0,-1.642492822864147,0
1.253027142566732,0.0,-1.4196380002556361,1.0,0.0,0,2.643120782423538,0.0,0.8496826210860912,1
1.253027142566732,0.0,0.8549818156564429,1.0,0.0,0,2.643120782423538,0.0,0.8496826210860912,1
1.532327536253561,0.0,1.7466067506491614,1.0,1.0,0,2.643120782423538,0.0,0.6218917070323469,1
1.532327536253561,1.0,0.002406147889683889,1.0,0.0,1,2.643120782423538,0.0,0.6218917070323469,1
1.253027142566732,0.0,-1.2016129249107015,1.0,0.0,0,2.643120782423538,0.0,0.8876731004146009,1
1.253027142566732,0.0,0.12280805516972217,1.0,0.0,0,2.643120782423538,0.0,0.9104673880117067,1
1.159927011337789,0.0,-0.23839766667039325,1.0,0.0,0,2.643120782423538,0.0,0.9256635797431106,0
1.159927011337789,0.0,0.044709520717805214,1.0,0.0,0,2.643120782423538,0.0,0.9636540590716204,0
1.159927011337789,1.0,0.6304485291071821,1.0,0.0,1,2.643120782423538,0.0,0.9636540590716204,0
0.9737267488799034,0.0,1.8605004467248727,0.0,1.0,0,-0.872664587732205,1.0,-1.642492822864147,1
-0.23657495709635548,0.0,0.05121773192213206,0.0,0.0,0,-1.19075945455582,1.0,-1.642492822864147,0
1.159927011337789,0.0,2.381157343070986,1.0,0.0,0,2.643120782423538,0.0,1.020639778064385,0
1.0668268801088459,0.0,-0.11799575939035496,1.0,0.0,0,2.643120782423538,0.0,1.0396350177286398,0
2.1840284548561617,0.0,0.002406147889683889,0.0,0.0,0,-0.5378278858126104,0.0,-1.6324633363214205,1
1.0668268801088459,1.0,1.255236804722517,1.0,0.0,0,2.643120782423538,0.0,1.1156159763856592,0
1.439227405024618,0.0,1.209679326292232,1.0,1.0,1,2.643120782423538,0.0,0.6597302244435426,1
1.439227405024618,1.0,1.6392212657777752,1.0,0.0,0,2.643120782423538,0.0,0.6977207037720522,1
1.346127273795675,1.0,1.4277044016371667,1.0,0.0,1,2.643120782423538,0.0,0.3259838635425845,1
0.9737267488799034,0.0,0.002406147889683889,1.0,0.0,0,2.643120782423538,0.0,1.2295874143711885,0
2.1840284548561617,0.0,-1.003112483178746,0.0,0.0,0,-0.504344215620651,1.0,-1.6196985352670412,1
1.159927011337789,0.0,0.002406147889683889,0.0,0.0,0,-0.7931408710263014,1.0,-1.6196985352670412,1
1.346127273795675,1.0,1.7368444338426714,1.0,0.0,1,2.643120782423538,0.0,0.7737016624290717,1
1.346127273795675,0.0,2.260755435790947,1.0,1.0,1,2.643120782423538,0.0,0.32921305428550784,1
0.9737267488799034,0.0,0.12280805516972217,1.0,0.0,0,2.643120782423538,0.0,1.2295874143711885,0
1.346127273795675,1.0,1.294286071948476,1.0,0.0,1,2.643120782423538,0.0,0.8116921417575814,1
0.8806266176509604,0.0,0.7964079148175054,1.0,0.0,1,2.643120782423538,0.0,1.297970277162506,0
0.8806266176509604,0.0,0.5556041002574282,1.0,0.0,0,2.643120782423538,0.0,1.305568373028208,0
0.8806266176509604,0.0,0.5686205226660813,1.0,0.0,1,2.643120782423538,0.0,1.305568373028208,0
0.8806266176509604,1.0,1.375638712002556,1.0,0.0,0,2.643120782423538,0.0,1.3663531399538236,0
-0.5158753507831844,0.0,0.5523499946552651,0.0,0.0,1,-1.249355877391749,0.0,-1.6196985352670412,0
1.159927011337789,0.0,2.621961157631062,1.0,0.0,1,2.643120782423538,0.0,0.49067259143167424,1
1.159927011337789,1.0,1.6164425265626325,1.0,0.0,1,2.643120782423538,0.0,0.9940464425344281,1
0.8806266176509604,0.0,0.9753837229364818,0.0,0.0,0,-0.872664587732205,1.0,-1.6196985352670412,1
1.253027142566732,0.0,0.002406147889683889,0.0,0.0,0,-0.7722135771563267,1.0,-1.6196985352670412,1
0.9737267488799034,1.0,1.4960406192825944,1.0,0.0,1,2.643120782423538,0.0,1.153606455714169,1
0.9737267488799034,0.0,0.002406147889683889,1.0,0.0,0,2.643120782423538,0.0,0.6521321285778405,1
0.9737267488799034,1.0,1.294286071948476,1.0,0.0,0,2.643120782423538,0.0,1.153606455714169,1
-0.5158753507831844,1.0,1.4081797680241879,0.0,0.0,1,-1.249355877391749,1.0,-1.6196985352670412,0
0.9737267488799034,1.0,1.5188193584977367,1.0,0.0,0,2.643120782423538,0.0,1.153606455714169,1
0.6944263551930743,0.0,-0.5377753820694079,1.0,0.0,0,2.643120782423538,0.0,1.6094922076562859,0
0.6013262239641312,0.0,0.8094243372261585,0.0,0.0,0,-0.939631928116124,0.0,-1.6196985352670412,1
0.6013262239641312,0.0,-0.20260250504659819,1.0,0.0,0,2.643120782423538,0.0,1.7006693580447092,0
0.8806266176509604,0.0,1.8832791859400153,1.0,1.0,1,2.643120782423538,0.0,1.305568373028208,1
0.8806266176509604,1.0,1.173884164668437,1.0,0.0,1,2.643120782423538,0.0,1.3435588523567177,1
0.3220258302773023,0.0,0.18138195600865972,0.0,0.0,1,-1.0107847272740378,1.0,-1.6196985352670412,1
0.7875264864220173,0.0,1.5285816753042263,1.0,1.0,1,2.643120782423538,0.0,1.457530290342247,1
-0.7020756132410703,0.0,-0.12775807619684437,0.0,0.0,0,-1.2912104651316982,0.0,-1.6151396777476201,0
0.7875264864220173,1.0,0.5295712554401226,1.0,0.0,1,2.643120782423538,0.0,1.5300161249010433,1
0.5082260927351884,0.0,0.002406147889683889,1.0,0.0,1,2.643120782423538,0.0,1.989397000941383,0
0.042725436590473405,0.0,-0.811120252651117,0.0,0.0,0,-1.0735666088839617,0.0,-1.6119484774840254,1
0.7875264864220173,1.0,0.002406147889683889,1.0,0.0,0,2.643120782423538,0.0,0.9750512028701733,1
0.5082260927351884,1.0,1.5350898865085525,1.0,0.0,1,2.643120782423538,0.0,1.989397000941383,0
-0.14347482586741245,0.0,0.5035384106228169,0.0,0.0,0,-1.123792114171901,1.0,-1.6060219627087777,1
0.6944263551930743,1.0,1.294286071948476,1.0,0.0,1,2.643120782423538,0.0,1.6315266856668214,1
0.41512596150624537,0.0,0.5686205226660813,1.0,0.0,1,2.643120782423538,0.0,2.1033684389269123,0
0.3220258302773023,0.0,-0.10823344258386498,1.0,0.0,0,2.643120782423538,0.0,2.3693017942264802,0
0.3220258302773023,0.0,-0.0789464921643962,1.0,0.0,0,2.643120782423538,0.0,2.3693017942264802,0
0.3220258302773023,0.0,-0.32300441232663646,1.0,0.0,0,2.643120782423538,0.0,2.3693017942264802,0
0.5082260927351884,1.0,1.414687979228514,1.0,0.0,1,2.643120782423538,0.0,1.297970277162506,1
-1.0744761381568422,0.0,-1.2016129249107015,0.0,0.0,0,-1.3749196406115969,1.0,-1.5969042476699353,0
0.5082260927351884,1.0,1.3235730223679447,1.0,0.0,0,2.643120782423538,0.0,1.9134160422843636,1
0.13582556781941646,0.0,-0.07569238656223307,1.0,0.0,0,2.643120782423538,0.0,2.749054625594264,0
0.13582556781941646,1.0,1.6392212657777752,1.0,0.0,1,2.643120782423538,0.0,2.749206587511578,0
0.13582556781941646,0.0,0.16511142799784406,1.0,0.0,0,2.643120782423538,0.0,2.749206587511578,0
0.3220258302773023,0.0,-1.49448242910539,0.0,0.0,0,-0.9898574334040632,1.0,-1.5969042476699353,1
0.3220258302773023,0.0,2.3128211254255584,0.0,0.0,0,-1.0065992685000429,1.0,-1.5969042476699353,1
1.904728061169333,0.0,-1.003112483178746,0.0,0.0,0,-0.5378278858126104,1.0,-1.5817080559385315,1
-0.3296750883252983,0.0,0.6760060075374671,0.0,0.0,1,-1.1614612431378553,0.0,-1.5817080559385315,0
-0.4227752195542413,0.0,-1.49448242910539,0.0,0.0,0,-1.2075012896517996,1.0,-1.5817080559385315,0
1.6254276674825037,0.0,0.6044156842898765,0.0,0.0,0,-0.6047952261965294,0.0,-1.5817080559385315,1
0.5082260927351884,0.0,2.003681093220054,0.0,1.0,1,-0.935446469342129,1.0,-1.5809482463519613,1
1.532327536253561,0.0,-1.2504245089431496,0.0,0.0,0,-0.6215370612925091,0.0,-1.5781369508816516,1
-0.5158753507831844,0.0,0.4677432489990219,0.0,0.0,0,-1.2075012896517996,1.0,-1.5741099600728297,0
1.159927011337789,0.0,-0.6646855005537731,0.0,0.0,0,-0.7052462367724077,1.0,-1.5665118642071276,1
0.8806266176509604,0.0,-0.4401522140045116,0.0,0.0,0,-0.8098827061222811,1.0,-1.5627128162742767,1
3.0219296359166483,0.0,1.0534822573883988,1.0,0.0,0,2.6012661946835887,0.0,-0.3090269984334556,1
2.1840284548561617,0.0,-0.5377753820694079,1.0,0.0,0,2.6012661946835887,0.0,0.08987303451589658,1
1.0668268801088459,0.0,0.9330803501083599,1.0,0.0,0,2.5594116069436397,0.0,1.009242634265832,0
-0.5158753507831844,0.0,-0.10823344258386498,0.0,0.0,0,-1.2075012896517996,0.0,-1.5513156724757238,0
0.8806266176509604,0.0,0.15534911119135467,1.0,0.0,0,2.5594116069436397,0.0,1.305568373028208,0
-0.9813760069278991,1.0,1.011178884560277,0.0,0.0,0,0.13184551802657873,0.0,2.589646574331837,1
2.5564289797719337,0.0,0.9753837229364818,1.0,0.0,0,2.5175570192036902,0.0,-0.1380698414551618,1
1.997828192398276,0.0,-0.11799575939035496,1.0,0.0,0,2.5175570192036902,0.0,0.1848492328371709,1
0.5082260927351884,0.0,0.002406147889683889,0.0,0.0,0,-0.8894064228281847,0.0,-1.5513156724757238,1
1.6254276674825037,0.0,2.140353528510908,1.0,1.0,0,2.5175570192036902,0.0,0.4089930608753783,1
1.81162792994039,1.0,1.294286071948476,1.0,0.0,0,2.5175570192036902,0.0,-0.060379311228359406,1
1.439227405024618,1.0,1.5188193584977367,1.0,0.0,1,2.5175570192036902,0.0,0.6217397451150328,1
1.253027142566732,1.0,1.5350898865085525,1.0,0.0,0,2.5175570192036902,0.0,0.2970351182942601,1
0.8806266176509604,0.0,0.5035384106228169,1.0,0.0,0,2.5175570192036902,0.0,1.2260922902729656,0
1.253027142566732,0.0,2.140353528510908,1.0,1.0,1,2.5175570192036902,0.0,0.7737016624290717,1
0.6013262239641312,0.0,0.6141780010963658,1.0,0.0,1,2.5175570192036902,0.0,1.6094922076562859,0
0.6013262239641312,1.0,1.5350898865085525,1.0,0.0,0,2.5175570192036902,0.0,1.7234636456418149,0
0.9737267488799034,0.0,0.9330803501083599,0.0,0.0,1,-0.747100824512357,0.0,-1.5513156724757238,1
0.41512596150624537,1.0,0.002406147889683889,1.0,0.0,0,2.5175570192036902,0.0,2.0652259976810883,0
